UniqueID,Phylum,Subphylum,Class,Order,Family,Genus,Species,Taxonomy,Circumference_cm,DBH_cm,Basal_area_m2,CaCo_index,Foliage_projective_cover ,Canopy_height_first_m,Canopy_height_second_m,Stage_Development,Seed_density,Year_sampling,Month_Sampling,Season_sampling,Site,Area,Plot,TreeID
Flora_CRN_420,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,13,4.140127389,0.013462227,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,11.2
Flora_CRN_421,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,39,12.42038217,0.121160047,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,12
Flora_CRN_422,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,39,12.42038217,0.121160047,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,13
Flora_CRN_423,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,39,12.42038217,0.121160047,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,14
Flora_CRN_424,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,39,12.42038217,0.121160047,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,15
Flora_CRN_425,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,27,8.598726115,0.058070792,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,16
Flora_CRN_426,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,27,8.598726115,0.058070792,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,17
Flora_CRN_427,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,27,8.598726115,0.058070792,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,18
Flora_CRN_428,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,32,10.1910828,0.081569946,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,19
Flora_CRN_429,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,20
Flora_CRN_430,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,21
Flora_CRN_431,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,15,4.777070064,0.017923084,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,22
Flora_CRN_432,Tracheophyta,Spermatophytina,Magnolopsida,Myrtales,Lythraceae,Sonneratia,Sonneratia alba,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Myrtales; f__Lythraceae; g__Sonneratia; s__Sonneratia alba,35,11.14649682,0.097581234,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,23.1
Flora_CRN_433,Tracheophyta,Spermatophytina,Magnolopsida,Myrtales,Lythraceae,Sonneratia,Sonneratia alba,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Myrtales; f__Lythraceae; g__Sonneratia; s__Sonneratia alba,119,37.89808917,1.128039068,82.8,92.67,13.4,11.1,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,23.2
Flora_CRN_434,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,22,7.006369427,0.038554545,74.42,78.3,16.43,NO,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,1
Flora_CRN_435,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,14,4.458598726,0.015612997,74.42,78.3,16.43,NO,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,2
Flora_CRN_436,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,9,2.866242038,0.00645231,74.42,78.3,16.43,NO,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,3
Flora_CRN_437,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,9,2.866242038,0.00645231,74.42,78.3,16.43,NO,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,4
Flora_CRN_438,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,20,6.369426752,0.03186326,74.42,78.3,16.43,NO,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,5
Flora_CRN_439,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,26,8.280254777,0.05384891,74.42,78.3,16.43,NO,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,6.1
Flora_CRN_440,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,34,10.82802548,0.092084822,74.42,78.3,16.43,NO,Mature,NO,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,6.2
